Season,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,TotalGoals,TotalShots,TotalShotsOnTarget,TotalFouls,TotalCorners,TotalYellowCards,TotalRedCards,GoalDifferenceAbs,DisciplineScore
2000/01,2000-12-10,Liverpool,Ipswich,0,1,A,0,1,A,14,11,5,6,12,14,8,5,1,3,0,0,1,25,11,26,13,4,0,1,4
2000/01,2000-12-16,Aston Villa,Man City,2,2,D,0,0,D,10,9,5,4,8,16,5,4,2,1,1,0,4,19,9,24,9,3,1,0,8
2000/01,2000-12-16,Derby,Coventry,1,0,H,1,0,H,4,14,3,5,17,10,3,5,1,3,0,0,1,18,8,27,8,4,0,1,4
2000/01,2000-12-16,Everton,West Ham,1,1,D,0,0,D,15,9,5,4,10,7,9,7,1,2,0,0,2,24,9,17,16,3,0,0,3
2000/01,2000-12-16,Ipswich,Southampton,3,1,H,0,1,A,15,13,7,4,11,12,6,1,1,2,0,0,4,28,11,23,7,3,0,2,3
2000/01,2000-12-16,Leeds,Sunderland,2,0,H,1,0,H,17,17,8,6,16,20,8,5,3,4,0,0,2,34,14,36,13,7,0,2,7
2000/01,2000-12-16,Leicester,Charlton,3,1,H,1,1,D,9,12,5,8,11,16,5,5,1,2,0,0,4,21,13,27,10,3,0,2,3
2000/01,2000-12-16,Middlesbrough,Chelsea,1,0,H,0,0,D,7,9,4,3,14,16,3,5,0,2,0,0,1,16,7,30,8,2,0,1,2
2000/01,2000-12-16,Newcastle,Bradford,2,1,H,1,0,H,17,7,6,3,16,17,4,3,0,2,0,0,3,24,9,33,7,2,0,1,2
2000/01,2000-12-17,Man United,Liverpool,0,1,A,0,1,A,6,9,4,4,10,11,9,2,1,0,1,0,1,15,8,21,11,1,1,1,6
2000/01,2000-12-18,Tottenham,Arsenal,1,1,D,1,0,H,8,17,4,10,20,14,3,7,2,1,0,0,2,25,14,34,10,3,0,0,3
2000/01,2000-12-22,Coventry,Southampton,1,1,D,1,0,H,12,10,5,2,12,13,8,6,1,1,0,0,2,22,7,25,14,2,0,0,2
2000/01,2000-12-23,Charlton,Everton,1,0,H,1,0,H,10,10,7,4,15,21,13,6,1,4,0,0,1,20,11,36,19,5,0,1,5
2000/01,2000-12-23,Chelsea,Bradford,3,0,H,1,0,H,17,7,8,1,8,12,5,4,0,1,0,0,3,24,9,20,9,1,0,3,1
2000/01,2000-12-23,Derby,Newcastle,2,0,H,1,0,H,8,8,5,4,17,16,2,3,1,2,0,0,2,16,9,33,5,3,0,2,3
2000/01,2000-12-23,Leeds,Aston Villa,1,2,A,0,1,A,15,8,5,5,18,18,10,2,1,4,0,0,3,23,10,36,12,5,0,1,5
2000/01,2000-12-23,Leicester,West Ham,2,1,H,1,1,D,11,11,6,4,7,5,6,5,1,0,0,0,3,22,10,12,11,1,0,1,1
2000/01,2000-12-23,Liverpool,Arsenal,4,0,H,1,0,H,12,12,6,6,18,14,6,3,2,0,0,0,4,24,12,32,9,2,0,4,2
2000/01,2000-12-23,Man United,Ipswich,2,0,H,2,0,H,20,5,4,3,7,8,11,3,0,1,0,0,2,25,7,15,14,1,0,2,1
2000/01,2000-12-23,Sunderland,Man City,1,0,H,1,0,H,9,9,5,3,14,18,8,6,2,2,0,0,1,18,8,32,14,4,0,1,4
2000/01,2000-12-23,Tottenham,Middlesbrough,0,0,D,0,0,D,16,5,8,0,22,13,8,4,2,3,0,0,0,21,8,35,12,5,0,0,5
2000/01,2000-12-26,Arsenal,Leicester,6,1,H,1,0,H,27,2,15,2,14,11,14,0,0,0,0,0,7,29,17,25,14,0,0,5,0
2000/01,2000-12-26,Aston Villa,Man United,0,1,A,0,0,D,6,14,3,3,15,16,2,4,1,2,0,0,1,20,6,31,6,3,0,1,3
2000/01,2000-12-26,Bradford,Sunderland,1,4,A,0,1,A,11,16,3,11,17,17,9,8,2,0,0,0,5,27,14,34,17,2,0,3,2
2000/01,2000-12-26,Everton,Coventry,1,2,A,0,0,D,17,10,9,5,14,16,5,2,2,1,0,0,3,27,14,30,7,3,0,1,3
2000/01,2000-12-26,Ipswich,Chelsea,2,2,D,1,2,A,19,7,13,4,5,9,8,2,0,4,0,0,4,26,17,14,10,4,0,0,4
2000/01,2000-12-26,Man City,Derby,0,0,D,0,0,D,15,14,7,3,15,14,7,7,2,2,0,0,0,29,10,29,14,4,0,0,4
2000/01,2000-12-26,Middlesbrough,Liverpool,1,0,H,1,0,H,7,11,2,5,7,9,2,6,2,2,0,0,1,18,7,16,8,4,0,1,4
2000/01,2000-12-26,Newcastle,Leeds,2,1,H,2,1,H,13,8,4,5,23,17,7,2,4,2,0,0,3,21,9,40,9,6,0,1,6
2000/01,2000-12-26,West Ham,Charlton,5,0,H,3,0,H,17,12,10,8,19,11,5,8,1,0,0,0,5,29,18,30,13,1,0,5,1
2000/01,2000-12-27,Southampton,Tottenham,2,0,H,2,0,H,17,7,6,2,17,13,4,4,1,3,0,0,2,24,8,30,8,4,0,2,4
2000/01,2000-12-30,Arsenal,Sunderland,2,2,D,2,0,H,17,14,9,7,14,18,11,1,0,3,0,0,4,31,16,32,12,3,0,0,3
2000/01,2000-12-30,Ipswich,Tottenham,3,0,H,1,0,H,18,6,9,3,13,17,10,5,0,0,0,0,3,24,12,30,15,0,0,3,0
2000/01,2000-12-30,Man City,Charlton,1,4,A,0,2,A,8,13,1,8,11,14,7,4,1,2,0,0,5,21,9,25,11,3,0,3,3
2000/01,2000-12-30,Middlesbrough,Coventry,1,1,D,0,1,A,14,9,6,3,9,16,4,3,1,3,0,0,2,23,9,25,7,4,0,0,4
2000/01,2000-12-30,Newcastle,Man United,1,1,D,0,1,A,14,8,4,6,13,10,6,3,2,3,0,0,2,22,10,23,9,5,0,0,5
2000/01,2000-12-30,Southampton,Derby,1,0,H,0,0,D,10,9,5,5,17,10,7,6,0,2,0,0,1,19,10,27,13,2,0,1,2
2000/01,2001-01-01,Charlton,Arsenal,1,0,H,1,0,H,9,10,4,5,15,12,6,12,1,1,0,0,1,19,9,27,18,2,0,1,2
2000/01,2001-01-01,Chelsea,Aston Villa,1,0,H,1,0,H,13,7,5,3,15,19,2,5,0,1,0,0,1,20,8,34,7,1,0,1,1
2000/01,2001-01-01,Coventry,Man City,1,1,D,0,0,D,19,10,9,5,16,15,12,8,1,2,0,0,2,29,14,31,20,3,0,0,3
2000/01,2001-01-01,Derby,Everton,1,0,H,1,0,H,7,9,3,6,9,18,5,11,2,3,0,0,1,16,9,27,16,5,0,1,5
2000/01,2001-01-01,Leeds,Middlesbrough,1,1,D,0,1,A,16,5,5,3,14,15,5,1,2,3,0,0,2,21,8,29,6,5,0,0,5
2000/01,2001-01-01,Leicester,Bradford,1,2,A,1,2,A,9,8,3,4,11,14,5,3,0,3,0,0,3,17,7,25,8,3,0,1,3
2000/01,2001-01-01,Liverpool,Southampton,2,1,H,1,1,D,16,7,8,3,8,5,15,2,0,1,0,0,3,23,11,13,17,1,0,1,1
2000/01,2001-01-01,Man United,West Ham,3,1,H,2,0,H,25,9,12,5,17,13,8,2,1,2,0,0,4,34,17,30,10,3,0,2,3
2000/01,2001-01-01,Sunderland,Ipswich,4,1,H,1,1,D,16,9,9,3,15,10,4,3,1,5,0,0,5,25,12,25,7,6,0,3,6
2000/01,2001-01-02,Tottenham,Newcastle,4,2,H,3,1,H,16,9,10,4,11,10,9,6,0,2,1,2,6,25,14,21,15,2,3,2,17
2000/01,2001-01-13,Arsenal,Chelsea,1,1,D,1,0,H,15,12,8,8,13,15,10,3,1,4,0,0,2,27,16,28,13,5,0,0,5
2000/01,2001-01-13,Aston Villa,Liverpool,0,3,A,0,2,A,5,12,1,6,7,10,1,4,2,0,0,0,3,17,7,17,5,2,0,3,2
2000/01,2001-01-13,Bradford,Man United,0,3,A,0,0,D,9,20,3,11,11,11,1,9,1,0,0,0,3,29,14,22,10,1,0,3,1
2000/01,2001-01-13,Everton,Tottenham,0,0,D,0,0,D,17,4,8,1,11,15,9,0,1,0,0,0,0,21,9,26,9,1,0,0,1
2000/01,2001-01-13,Man City,Leeds,0,4,A,0,1,A,5,10,3,6,23,17,4,5,5,3,0,0,4,15,9,40,9,8,0,4,8
2000/01,2001-01-13,Middlesbrough,Derby,4,0,H,1,0,H,13,6,8,3,8,14,4,5,0,4,0,0,4,19,11,22,9,4,0,4,4
2000/01,2001-01-13,Newcastle,Coventry,3,1,H,1,0,H,11,12,6,5,6,9,2,7,0,3,0,0,4,23,11,15,9,3,0,2,3
2000/01,2001-01-13,Southampton,Charlton,0,0,D,0,0,D,17,10,6,4,8,12,9,3,0,0,0,0,0,27,10,20,12,0,0,0,0
2000/01,2001-01-13,West Ham,Sunderland,0,2,A,0,1,A,13,7,6,5,20,21,9,6,4,2,0,0,2,20,11,41,15,6,0,2,6
2000/01,2001-01-14,Ipswich,Leicester,2,0,H,0,0,D,22,6,9,3,14,10,8,1,1,1,0,0,2,28,12,24,9,2,0,2,2
2000/01,2001-01-20,Chelsea,Ipswich,4,1,H,1,1,D,23,5,10,2,11,12,11,1,3,0,0,1,5,28,12,23,12,3,1,3,8
2000/01,2001-01-20,Coventry,Everton,1,3,A,0,3,A,9,8,5,4,9,22,15,3,0,1,0,0,4,17,9,31,18,1,0,2,1
2000/01,2001-01-20,Derby,Man City,1,1,D,0,0,D,9,10,3,4,17,22,5,4,2,2,0,0,2,19,7,39,9,4,0,0,4
2000/01,2001-01-20,Leeds,Newcastle,1,3,A,1,2,A,12,11,5,7,12,18,16,1,2,1,0,0,4,23,12,30,17,3,0,2,3
2000/01,2001-01-20,Leicester,Arsenal,0,0,D,0,0,D,3,13,0,4,6,8,1,9,2,2,1,0,0,16,4,14,10,4,1,0,9
2000/01,2001-01-20,Liverpool,Middlesbrough,0,0,D,0,0,D,22,4,7,2,9,10,7,3,1,1,0,0,0,26,9,19,10,2,0,0,2
2000/01,2001-01-20,Man United,Aston Villa,2,0,H,0,0,D,12,5,7,3,10,19,7,3,1,2,0,0,2,17,10,29,10,3,0,2,3
2000/01,2001-01-20,Tottenham,Southampton,0,0,D,0,0,D,9,9,4,6,10,15,6,0,0,1,0,0,0,18,10,25,6,1,0,0,1
2000/01,2001-01-21,Sunderland,Bradford,0,0,D,0,0,D,14,7,6,3,10,13,8,7,0,1,0,0,0,21,9,23,15,1,0,0,1
2000/01,2001-01-22,Charlton,West Ham,1,1,D,1,0,H,9,18,3,3,11,8,0,5,0,1,0,0,2,27,6,19,5,1,0,0,1
2000/01,2001-01-24,Aston Villa,Leeds,1,2,A,1,1,D,12,7,4,3,11,10,5,3,2,0,0,0,3,19,7,21,8,2,0,1,2
2000/01,2001-01-30,Arsenal,Bradford,2,0,H,2,0,H,20,6,8,2,12,14,6,3,1,2,0,0,2,26,10,26,9,3,0,2,3
2000/01,2001-01-30,Charlton,Derby,2,1,H,1,1,D,13,6,9,3,13,14,9,3,2,1,0,0,3,19,12,27,12,3,0,1,3
2000/01,2001-01-31,Chelsea,Newcastle,3,1,H,1,1,D,14,4,4,2,12,19,7,2,1,3,0,0,4,18,6,31,9,4,0,2,4
2000/01,2001-01-31,Everton,Middlesbrough,2,2,D,0,1,A,17,6,8,3,17,12,9,1,1,5,0,0,4,23,11,29,10,6,0,0,6
2000/01,2001-01-31,Leeds,Coventry,1,0,H,0,0,D,11,3,6,1,18,19,9,2,4,5,0,0,1,14,7,37,11,9,0,1,9
2000/01,2001-01-31,Man City,Liverpool,1,1,D,0,1,A,4,16,2,3,17,13,5,11,1,1,0,0,2,20,5,30,16,2,0,0,2
2000/01,2001-01-31,Southampton,Leicester,1,0,H,0,0,D,10,6,5,3,14,12,3,3,0,3,0,0,1,16,8,26,6,3,0,1,3
2000/01,2001-01-31,Sunderland,Man United,0,1,A,0,0,D,9,13,2,7,15,13,3,2,2,0,2,1,1,22,9,28,5,2,3,1,17
2000/01,2001-01-31,West Ham,Tottenham,0,0,D,0,0,D,17,14,6,6,9,16,9,4,1,1,0,0,0,31,12,25,13,2,0,0,2
2000/01,2001-02-03,Bradford,Aston Villa,0,3,A,0,0,D,9,13,2,6,14,14,3,4,2,0,0,0,3,22,8,28,7,2,0,3,2
2000/01,2001-02-03,Coventry,Arsenal,0,1,A,0,0,D,12,8,4,6,13,14,3,7,3,4,0,0,1,20,10,27,10,7,0,1,7
2000/01,2001-02-03,Derby,Sunderland,1,0,H,1,0,H,9,17,3,5,16,18,3,4,7,3,0,0,1,26,8,34,7,10,0,1,10
2000/01,2001-02-03,Ipswich,Leeds,1,2,A,0,2,A,11,10,6,3,10,15,3,4,1,2,1,0,3,21,9,25,7,3,1,1,8
2000/01,2001-02-03,Leicester,Chelsea,2,1,H,1,0,H,10,8,5,4,7,13,2,7,0,1,0,0,3,18,9,20,9,1,0,1,1
2000/01,2001-02-03,Liverpool,West Ham,3,0,H,2,0,H,14,8,10,3,9,6,5,3,0,1,0,1,3,22,13,15,8,1,1,3,6
2000/01,2001-02-03,Man United,Everton,1,0,H,0,0,D,8,5,1,1,8,11,2,5,0,2,0,0,1,13,2,19,7,2,0,1,2
2000/01,2001-02-03,Middlesbrough,Man City,1,1,D,0,1,A,14,6,6,3,12,14,4,2,0,2,1,0,2,20,9,26,6,2,1,0,7
2000/01,2001-02-03,Tottenham,Charlton,0,0,D,0,0,D,9,7,3,2,17,14,2,3,2,0,0,0,0,16,5,31,5,2,0,0,2
2000/01,2001-02-07,Everton,Leeds,2,2,D,1,0,H,7,9,4,5,18,18,4,7,2,1,0,0,4,16,9,36,11,3,0,0,3
2000/01,2001-02-10,Arsenal,Ipswich,1,0,H,0,0,D,17,5,10,3,16,15,11,3,2,1,0,0,1,22,13,31,14,3,0,1,3
2000/01,2001-02-10,Aston Villa,Middlesbrough,1,1,D,1,0,H,15,6,4,3,11,11,7,4,1,1,0,0,2,21,7,22,11,2,0,0,2
2000/01,2001-02-10,Chelsea,Man United,1,1,D,1,0,H,8,16,4,6,16,12,3,8,0,2,0,0,2,24,10,28,11,2,0,0,2
2000/01,2001-02-10,Everton,Leicester,2,1,H,2,0,H,9,9,6,2,12,7,7,2,3,2,0,0,3,18,8,19,9,5,0,1,5
2000/01,2001-02-10,Leeds,Derby,0,0,D,0,0,D,12,3,6,2,11,17,17,4,2,5,0,0,0,15,8,28,21,7,0,0,7
2000/01,2001-02-10,Man City,Tottenham,0,1,A,0,0,D,11,11,4,4,17,10,7,3,1,0,0,0,1,22,8,27,10,1,0,1,1
2000/01,2001-02-10,Southampton,Bradford,2,0,H,0,0,D,12,4,6,1,9,16,8,0,0,1,0,0,2,16,7,25,8,1,0,2,1
2000/01,2001-02-10,Sunderland,Liverpool,1,1,D,0,0,D,9,8,6,4,15,25,9,6,5,3,0,0,2,17,10,40,15,8,0,0,8
2000/01,2001-02-11,Charlton,Newcastle,2,0,H,2,0,H,11,5,4,3,10,12,4,11,2,1,0,0,2,16,7,22,15,3,0,2,3
2000/01,2001-02-12,West Ham,Coventry,1,1,D,0,0,D,21,13,9,4,13,16,5,4,2,5,0,0,2,34,13,29,9,7,0,0,7
2000/01,2001-02-24,Bradford,West Ham,1,2,A,0,1,A,15,11,5,5,9,10,7,1,1,2,0,0,3,26,10,19,8,3,0,1,3
2000/01,2001-02-24,Coventry,Charlton,2,2,D,1,1,D,17,15,7,7,15,11,3,7,0,0,0,0,4,32,14,26,10,0,0,0,0
2000/01,2001-02-24,Derby,Aston Villa,1,0,H,1,0,H,9,19,5,7,9,10,1,9,1,1,0,0,1,28,12,19,10,2,0,1,2
2000/01,2001-02-24,Ipswich,Everton,2,0,H,0,0,D,12,8,6,2,11,14,3,2,1,2,0,1,2,20,8,25,5,3,1,2,8
2000/01,2001-02-24,Leicester,Sunderland,2,0,H,1,0,H,11,9,7,3,13,16,6,5,0,4,0,1,2,20,10,29,11,4,1,2,9
2000/01,2001-02-24,Middlesbrough,Southampton,0,1,A,0,0,D,11,10,6,5,9,9,3,6,1,0,0,0,1,21,11,18,9,1,0,1,1
2000/01,2001-02-24,Newcastle,Man City,0,1,A,0,0,D,10,11,3,3,18,11,5,5,1,0,0,0,1,21,6,29,10,1,0,1,1
2000/01,2001-02-24,Tottenham,Leeds,1,2,A,1,1,D,13,15,4,9,16,14,5,12,2,1,0,0,3,28,13,30,17,3,0,1,3
2000/01,2001-02-25,Man United,Arsenal,6,1,H,5,1,H,16,6,9,2,10,6,3,3,0,0,0,0,7,22,11,16,6,0,0,5,0
2000/01,2001-03-03,Arsenal,West Ham,3,0,H,3,0,H,16,4,6,2,19,12,5,6,2,3,0,0,3,20,8,31,11,5,0,3,5
2000/01,2001-03-03,Coventry,Chelsea,0,0,D,0,0,D,17,24,10,11,13,15,5,8,2,2,0,0,0,41,21,28,13,4,0,0,4
2000/01,2001-03-03,Derby,Tottenham,2,1,H,2,0,H,8,13,4,7,20,12,6,7,2,3,0,0,3,21,11,32,13,5,0,1,5
2000/01,2001-03-03,Everton,Newcastle,1,1,D,0,0,D,16,4,6,2,13,12,4,1,1,2,0,0,2,20,8,25,5,3,0,0,3
2000/01,2001-03-03,Leeds,Man United,1,1,D,0,0,D,18,5,10,5,25,21,14,3,3,5,0,0,2,23,15,46,17,8,0,0,8
2000/01,2001-03-03,Leicester,Liverpool,2,0,H,0,0,D,9,8,7,3,9,7,4,7,1,1,0,0,2,17,10,16,11,2,0,2,2
2000/01,2001-03-03,Man City,Southampton,0,1,A,0,0,D,15,6,7,1,15,15,5,6,1,1,0,0,1,21,8,30,11,2,0,1,2
2000/01,2001-03-03,Middlesbrough,Charlton,0,0,D,0,0,D,8,11,2,8,13,12,4,5,1,1,0,0,0,19,10,25,9,2,0,0,2
2000/01,2001-03-04,Ipswich,Bradford,3,1,H,0,1,A,21,7,8,5,13,14,7,2,0,4,0,0,4,28,13,27,9,4,0,2,4
2000/01,2001-03-05,Sunderland,Aston Villa,1,1,D,0,0,D,18,6,12,2,17,18,5,3,1,2,0,0,2,24,14,35,8,3,0,0,3
2000/01,2001-03-07,West Ham,Chelsea,0,2,A,0,2,A,7,17,2,6,12,9,1,0,2,2,0,0,2,24,8,21,1,4,0,2,4
2000/01,2001-03-10,Aston Villa,Ipswich,2,1,H,0,1,A,9,8,5,3,15,11,6,2,1,1,0,0,3,17,8,26,8,2,0,1,2
2000/01,2001-03-17,Bradford,Man City,2,2,D,0,1,A,16,10,7,3,13,12,3,3,2,1,0,0,4,26,10,25,6,3,0,0,3
2000/01,2001-03-17,Charlton,Leeds,1,2,A,1,1,D,7,7,3,5,19,13,2,5,3,5,0,0,3,14,8,32,7,8,0,1,8
2000/01,2001-03-17,Chelsea,Sunderland,2,4,A,2,1,H,14,11,6,7,15,26,4,5,0,0,0,0,6,25,13,41,9,0,0,2,0
2000/01,2001-03-17,Man United,Leicester,2,0,H,0,0,D,19,5,8,2,11,13,14,2,1,1,0,0,2,24,10,24,16,2,0,2,2
2000/01,2001-03-17,Newcastle,Middlesbrough,1,2,A,0,2,A,16,7,5,4,14,19,5,1,0,3,0,1,3,23,9,33,6,3,1,1,8
2000/01,2001-03-17,Southampton,Everton,1,0,H,0,0,D,17,5,5,1,13,18,6,6,1,1,0,0,1,22,6,31,12,2,0,1,2
2000/01,2001-03-17,Tottenham,Coventry,3,0,H,2,0,H,12,11,4,5,13,10,5,8,0,1,0,0,3,23,9,23,13,1,0,3,1
2000/01,2001-03-17,West Ham,Ipswich,0,1,A,0,0,D,5,13,2,5,14,8,4,5,0,0,0,0,1,18,7,22,9,0,0,1,0
2000/01,2001-03-18,Aston Villa,Arsenal,0,0,D,0,0,D,4,14,2,5,16,13,3,3,2,2,0,1,0,18,7,29,6,4,1,0,9
2000/01,2001-03-18,Liverpool,Derby,1,1,D,0,1,A,18,7,8,4,11,9,9,3,2,2,0,0,2,25,12,20,12,4,0,0,4
2000/01,2001-03-31,Arsenal,Tottenham,2,0,H,0,0,D,25,4,19,3,5,6,12,2,0,1,0,0,2,29,22,11,14,1,0,2,1
2000/01,2001-03-31,Bradford,Newcastle,2,2,D,2,1,H,22,14,8,7,17,23,10,8,0,1,0,0,4,36,15,40,18,1,0,0,1
2000/01,2001-03-31,Chelsea,Middlesbrough,2,1,H,1,0,H,17,7,5,3,19,10,4,3,2,1,0,0,3,24,8,29,7,3,0,1,3
2000/01,2001-03-31,Coventry,Derby,2,0,H,1,0,H,12,14,7,8,12,16,9,4,0,1,1,0,2,26,15,28,13,1,1,2,6
2000/01,2001-03-31,Liverpool,Man United,2,0,H,2,0,H,15,9,6,3,8,8,6,4,1,1,1,0,2,24,9,16,10,2,1,2,7
2000/01,2001-03-31,Man City,Aston Villa,1,3,A,1,2,A,12,8,6,7,18,13,9,2,6,4,1,0,4,20,13,31,11,10,1,2,15
2000/01,2001-03-31,Sunderland,Leeds,0,2,A,0,1,A,14,7,8,4,17,10,8,4,2,2,0,1,2,21,12,27,12,4,1,2,9
2000/01,2001-03-31,West Ham,Everton,0,2,A,0,1,A,17,10,6,7,16,16,8,2,3,2,1,0,2,27,13,32,10,5,1,2,10
2000/01,2001-04-01,Charlton,Leicester,2,0,H,1,0,H,16,5,9,1,12,9,6,2,2,2,0,0,2,21,10,21,8,4,0,2,4
2000/01,2001-04-02,Southampton,Ipswich,0,3,A,0,1,A,11,11,3,5,17,15,6,7,2,1,0,0,3,22,8,32,13,3,0,3,3
2000/01,2001-04-04,Aston Villa,Leicester,2,1,H,1,1,D,9,6,5,2,11,12,10,3,2,2,0,0,3,15,7,23,13,4,0,1,4
2000/01,2001-04-07,Aston Villa,West Ham,2,2,D,0,0,D,6,7,4,5,5,3,5,3,1,3,0,0,4,13,9,8,8,4,0,0,4
2000/01,2001-04-07,Derby,Chelsea,0,4,A,0,0,D,3,10,2,7,13,7,1,9,1,1,0,0,4,13,9,20,10,2,0,4,2
2000/01,2001-04-07,Leeds,Southampton,2,0,H,1,0,H,15,6,7,2,10,11,10,1,0,0,0,0,2,21,9,21,11,0,0,2,0
2000/01,2001-04-07,Leicester,Coventry,1,3,A,1,2,A,9,15,4,5,9,19,4,9,3,2,0,0,4,24,9,28,13,5,0,2,5
2000/01,2001-04-08,Everton,Man City,3,1,H,2,1,H,11,13,7,5,17,18,8,8,0,3,1,1,4,24,12,35,16,3,2,2,13
2000/01,2001-04-09,Middlesbrough,Sunderland,0,0,D,0,0,D,12,12,6,4,22,22,3,2,5,3,1,0,0,24,10,44,5,8,1,0,13
2000/01,2001-04-10,Ipswich,Liverpool,1,1,D,0,0,D,8,7,5,2,10,15,6,1,0,0,0,0,2,15,7,25,7,0,0,0,0
2000/01,2001-04-10,Man United,Charlton,2,1,H,1,0,H,23,3,8,2,8,9,12,4,1,1,0,0,3,26,10,17,16,2,0,1,2
2000/01,2001-04-10,Tottenham,Bradford,2,1,H,1,1,D,17,10,13,5,13,9,5,7,1,1,0,0,3,27,18,22,12,2,0,1,2
2000/01,2001-04-11,Man City,Arsenal,0,4,A,0,4,A,7,15,2,8,10,8,7,3,2,0,0,0,4,22,10,18,10,2,0,4,2
2000/01,2001-04-13,Bradford,Charlton,2,0,H,0,0,D,4,3,8,8,13,21,3,7,1,3,0,0,2,7,16,34,10,4,0,2,4
2000/01,2001-04-13,Liverpool,Leeds,1,2,A,0,2,A,11,9,5,3,19,16,8,2,3,1,1,0,3,20,8,35,10,4,1,1,9
2000/01,2001-04-14,Arsenal,Middlesbrough,0,3,A,0,2,A,17,6,8,2,13,11,9,0,1,1,0,0,3,23,10,24,9,2,0,3,2
2000/01,2001-04-14,Aston Villa,Everton,2,1,H,1,1,D,8,5,5,3,13,14,5,3,0,3,0,0,3,13,8,27,8,3,0,1,3
2000/01,2001-04-14,Chelsea,Southampton,1,0,H,1,0,H,14,9,8,5,11,19,7,6,3,3,0,0,1,23,13,30,13,6,0,1,6
2000/01,2001-04-14,Ipswich,Newcastle,1,0,H,0,0,D,14,6,5,2,6,13,9,3,0,1,0,1,1,20,7,19,12,1,1,1,6
2000/01,2001-04-14,Leicester,Man City,1,2,A,1,1,D,15,8,9,3,13,26,5,1,2,3,0,0,3,23,12,39,6,5,0,1,5
2000/01,2001-04-14,Man United,Coventry,4,2,H,2,2,D,28,9,13,4,9,18,9,2,1,4,0,0,6,37,17,27,11,5,0,2,5
2000/01,2001-04-14,Sunderland,Tottenham,2,3,A,2,0,H,13,8,4,6,12,15,3,3,1,2,0,0,5,21,10,27,6,3,0,1,3
2000/01,2001-04-14,West Ham,Derby,3,1,H,3,0,H,18,6,10,3,10,18,3,5,0,2,0,0,4,24,13,28,8,2,0,2,2
2000/01,2001-04-16,Coventry,Sunderland,1,0,H,1,0,H,14,6,9,3,15,21,6,3,3,0,0,0,1,20,12,36,9,3,0,1,3
2000/01,2001-04-16,Derby,Leicester,2,0,H,1,0,H,10,7,6,4,17,16,5,6,0,0,0,0,2,17,10,33,11,0,0,2,0
2000/01,2001-04-16,Everton,Liverpool,2,3,A,1,1,D,10,10,7,6,19,15,2,5,4,2,1,0,5,20,13,34,7,6,1,1,11
2000/01,2001-04-16,Middlesbrough,Ipswich,1,2,A,1,0,H,4,12,1,5,8,8,5,4,0,0,0,0,3,16,6,16,9,0,0,1,0
2000/01,2001-04-16,Newcastle,West Ham,2,1,H,1,0,H,20,13,14,6,19,9,7,5,0,0,0,0,3,33,20,28,12,0,0,1,0
2000/01,2001-04-17,Charlton,Aston Villa,3,3,D,2,0,H,12,11,5,8,10,15,5,7,3,4,1,0,6,23,13,25,12,7,1,0,12
2000/01,2001-04-17,Tottenham,Chelsea,0,3,A,0,1,A,5,16,1,10,14,11,2,5,2,2,1,0,3,21,11,25,7,4,1,3,9
2000/01,2001-04-21,Arsenal,Everton,4,1,H,1,1,D,10,4,8,2,7,13,10,0,0,2,0,1,5,14,10,20,10,2,1,3,7
2000/01,2001-04-21,Aston Villa,Southampton,0,0,D,0,0,D,9,3,2,3,10,15,4,5,1,2,0,0,0,12,5,25,9,3,0,0,3
2000/01,2001-04-21,Bradford,Derby,2,0,H,1,0,H,15,12,9,3,14,13,3,8,0,2,0,1,2,27,12,27,11,2,1,2,7
2000/01,2001-04-21,Chelsea,Charlton,0,1,A,0,1,A,9,4,1,2,12,14,10,3,3,0,0,0,1,13,3,26,13,3,0,1,3
2000/01,2001-04-21,Ipswich,Coventry,2,0,H,1,0,H,13,6,5,2,22,23,2,3,1,4,0,0,2,19,7,45,5,5,0,2,5
2000/01,2001-04-21,Leicester,Middlesbrough,0,3,A,0,1,A,15,15,4,7,13,11,12,5,3,1,0,0,3,30,11,24,17,4,0,3,4
2000/01,2001-04-21,Man United,Man City,1,1,D,0,0,D,13,6,6,4,14,20,3,2,0,0,1,0,2,19,10,34,5,0,1,0,5
2000/01,2001-04-21,Sunderland,Newcastle,1,1,D,0,0,D,16,9,10,5,17,22,4,8,5,4,0,0,2,25,15,39,12,9,0,0,9
2000/01,2001-04-21,West Ham,Leeds,0,2,A,0,1,A,15,12,10,7,17,13,6,6,5,2,0,1,2,27,17,30,12,7,1,2,12
2000/01,2001-04-22,Liverpool,Tottenham,3,1,H,1,1,D,14,7,8,5,10,13,6,4,1,1,0,0,4,21,13,23,10,2,0,2,2
2000/01,2001-04-28,Coventry,Liverpool,0,2,A,0,0,D,11,13,4,6,15,11,7,7,3,1,0,0,2,24,10,26,14,4,0,2,4
2000/01,2001-04-28,Derby,Arsenal,1,2,A,1,1,D,6,14,2,9,14,13,4,6,3,4,0,0,3,20,11,27,10,7,0,1,7
